기준년월일,시군구명,남성 10세미만 유동인구수,남성 10-14세 유동인구수,남성 15-19세 유동인구수,남성 20-24세 유동인구수,남성 25-29세 유동인구수,남성 30-34세 유동인구수,남성 35-39세 유동인구수,남성 40-44세 유동인구수,남성 45-49세 유동인구수,남성 50-54세 유동인구수,남성 55-59세 유동인구수,남성 60-64세 유동인구수,남성 65-69세 유동인구수,남성 70세이상 유동인구수,여성 10세미만 유동인구수,여성 10-14세 유동인구수,여성 15-19세 유동인구수,여성 20-24세 유동인구수,여성 25-29세 유동인구수,여성 30-34세 유동인구수,여성 35-39세 유동인구수,여성 40-44세 유동인구수,여성 45-49세 유동인구수,여성 50-54세 유동인구수,여성 55-59세 유동인구수,여성 60-64세 유동인구수,여성 65-69세 유동인구수,여성 70세이상 유동인구수
20240307,,17330.49,,9857.42,10964.91,13111.61,17240.88,19977.61,24082.97,29668.69,31383.91,35223.18,32136.29,29179.21,23771.5,36135.27,,16538.94,10711.68,8950.81,7179.76,12262.79,15127.79,17892.5,23582.4,23637.62,26871.7,26973.49,25337.79
20240307,,101566.09,,48737.44,96730.55,142906.87,106551.94,130643.24,153537.65,183462.5,167899.44,160945.25,132252.69,102213.43,69376.47,85040.41,,103312.4,48863.61,82910.18,117845.23,74571.19,97885.42,118361.83,128045.44,114924.04,98543.67,82012.32,68393.4
20240307,,39865.77,,23071.31,26345.8,37375.46,40986.98,46955.96,54124.52,66132.85,65523.49,69280.72,62695.78,53447.16,40141.86,54068.93,,39281.96,21349.08,24410.4,23351.06,25657.49,36631.47,46208.73,54345.3,52218.16,49302.94,44039.75,39329.16
20240307,,20977,,12307.44,22650.63,31844.23,23734.51,24888.08,24205.31,34249.49,37759.1,43289.21,43101.37,35117.94,27370.81,41029.1,,18115.5,12028.5,16628.06,23190.11,17118.94,19425.13,22384.27,29288.53,28901.07,33124.77,32530.66,28195.11
20240307,,10874.35,,6919.03,6566.63,6365.69,6855.14,7473.77,10202.8,14705.54,16046.82,14576.2,10339.12,8581.58,6113.44,7425.53,,11720.98,6911.47,5990.39,3467.89,4503.18,7592.36,10117.1,14679.08,15249.1,12621.97,9485.14,7213.1
20240307,,40952.46,,17802.89,22084.45,24153.58,37123.39,50975.41,58658.96,75411.42,70534.88,74633.97,66629.2,54263.67,38258.24,44575.38,,40412.09,17881.8,20187.84,16963.16,25053.71,34631.48,40584.57,45819.44,41410.63,38832.9,35034.78,32111.32
20240307,,2801.94,,4249.74,9676.38,15290.89,9163.87,9930.02,12244.46,17496.67,17773.76,20180.39,20243.51,17688.26,13995.49,20067.82,,6820.64,3860.37,7762.47,10640.35,5646.42,6746.34,7661.91,9691.59,10979.61,13338.97,15567.76,13979.74
20240307,,5208.07,,5049.01,6412.5,6888.95,9647.02,9936.63,11216.89,16193.32,18280.72,20789.18,23100.6,19612.45,16387.4,27497.38,,6198.43,4791.3,5392.12,5758.03,6404.08,6802.67,8926.06,11122.44,13411.42,16481.34,18399.37,15679.18
20240307,,4963.85,,3856.14,4931.34,4577.71,7230.72,9414.22,10538.23,13474.98,14859.75,18086.89,17963.22,16658.16,14557.97,23775.72,,5535.68,4189.29,5019.74,3149.06,4387.83,5334.79,6974.2,9574.64,10152.3,12672.12,14651.11,14571.12
20240307,,2526.91,,1761.43,4679.6,8554.85,4686.23,4863.28,5945.37,7835.93,8981.09,10551.95,10949.44,9918.57,8490.11,13337.62,,2550.34,1718,3396.75,3670.29,3523.67,2736.19,3291.2,4317.93,5987.44,7009.15,8160.48,6902.07
20240307,,16190.35,,11436.02,19498.18,21346.04,18436.85,18339.83,20592.43,29279.83,30427.64,35032.92,33656.17,28613.37,23207.23,32994.83,,15133.42,11226.54,19092.48,20468.96,13042.32,14939.13,19203.99,25805.71,26737.61,28175.54,23689.6,23505.08
20240307,,8911.52,,6167,10350.89,13625.44,15385.13,19848.75,21719.5,29725.14,32156.82,35759.71,34565.49,31180.25,26094.92,37776.86,,9176.94,6131.65,11246.2,11554.99,10708.92,12778.85,14528.78,19256.92,21034.39,24886.84,24958.04,23405.13
20240307,,7068.4,,4801.67,6706.97,8555.29,9611.66,11863.03,13106.05,16775.22,17851.71,19866.64,19405.91,17367.7,15903.28,22643.07,,7276.58,4676.82,5179.47,3841.63,6457.35,7710.39,9259.49,10678.23,12228.23,15020.04,16111.64,14681.39
20240308,,187819.93,,109156.93,182951.65,245854.59,216563.63,241095.08,247473.65,278145.93,261311.82,265085.46,227019.48,183781.24,131461.27,145511.25,,187675.82,105235.72,165193.34,238145.32,190657.25,204423.73,218675.43,249796.48,241184.13,225988.27,185298.28,150674.23
20240308,,17027.39,,13291.96,26802.51,35812.45,26154.9,27757.48,29373.75,38298.54,42704.79,48046.17,45994.6,38082.99,29065.83,37686.3,,19447.39,12531.65,27397.07,37068.4,21786.82,21970.72,25750.67,32188.26,36176.32,40436.27,37325.12,31411.47
20240308,,19473.56,,12079.58,14837.98,18286.19,19193.26,21602.44,25644.58,32287.73,34233.67,36458.15,33559.66,30191.17,24399.91,35103.73,,20089.54,12347.08,13383.34,13972.6,15145.29,18104.47,21451.9,28258.46,28226.94,30701.38,30092.32,27412.09
20240308,,92875.61,,49821.3,75771.46,99314.62,93565.65,117946.92,136482.83,160845.8,147909.13,141623.6,114996.91,90649.05,62707.04,78081.77,,95457.18,49268.24,66619.66,84577.86,74425.91,94804.43,113145.3,122004.79,110392.62,95766.42,78724.43,65749.28
20240308,,36397.35,,23953.33,28326.08,33337.66,36073.97,42704.42,49498.51,61701.57,61191.82,64646,57081.13,48732.17,37638.79,50007.6,,35834.34,22174.17,23847.09,22903.77,26480.21,35329.62,45933.47,52597.54,51733.2,49014.31,43334.13,38448.39
20240308,,18727.85,,13779.26,23046.67,29920.29,22189.4,23844.27,22947.15,34196.39,36914.39,41316.98,41380.05,34180.78,26542.79,38062.68,,18303.1,12890.3,18398.12,21754.58,18286.37,20391,23529.59,29077.28,29870.11,33166.38,32934.36,28212.86
20240308,,8881.98,,6307.3,7693.91,8506.24,6174.59,6869.06,9551.74,13595.98,15855.16,14312.02,10111.23,8075.63,5594.31,6741.12,,9102.76,6112.45,6482.57,4396.42,4302.08,6886.96,9334.84,13448.86,13963.88,11473.92,8947.58,6368.18
20240308,,38429.06,,19613.27,23541.69,25452.71,35852.44,47663.74,54780.81,68688.79,65274.3,68195.59,60955.72,50248.65,35727.92,42110.73,,38155.35,19086.99,21134.21,19123.17,25474.42,35196.37,40956.9,47126.28,42895.29,41179.65,37701.26,33255.21
20240308,,5131.79,,4611.8,8153.99,12061.05,8487.61,9238.9,11290.97,16564.95,16656.78,19424.63,19698.11,16122.71,12499.73,18094.54,,5920.5,4313.59,6128.47,8765.8,5872.84,6637.69,8160.01,10148.17,11819.09,14002.99,15752.82,13461.13
20240308,,7383.62,,6310.99,8181.95,8506.93,9895.63,10246.47,12040.14,18076.19,19645.24,21399.26,23213.23,19961.66,16179.03,26558.22,,7624.39,5847.26,6879.02,6920.47,6874.75,7884.08,11487.33,14880.73,15350.57,17934.86,19222.1,16869.73
20240308,,8550.1,,5165.52,6453.39,6314.66,7625.89,8838.14,10965.51,15459.25,15838.38,17949.39,18657.16,16899.19,14394.61,21401.05,,8131.23,4770.97,5337.24,4593.41,4753.18,6746.39,9491.32,12153.78,11948.07,13974.58,15166.97,14692.15
20240308,,3254.78,,2593.7,5995.93,6283,4170.88,4280.37,5445.46,7502.6,8689.34,9762.58,10083.91,8899.94,7481.36,11295.4,,3397.81,2177.02,3373.74,3302.39,3270.51,3008.8,3953.86,4922.73,6116.94,6926.82,7809.85,6699.3
20240308,,16037.37,,11404.72,18216.65,19002.32,17570.74,18694.07,19947.76,28537.89,29764.66,34380.51,32416.45,27948.82,22700.08,31666.54,,14755.11,10934.24,16526.23,17373.08,13340.38,14959.7,19493.62,25720.35,26778.36,28091.54,24335.44,24048.01
20240308,,13175.74,,8799.39,12361.7,14867.58,16899.96,18976.67,21874.7,30478.95,31818.48,35407.27,34410.46,30702.05,25578.45,36570.78,,12907.09,8513.03,11795.39,12625.03,12367.19,14823.4,18701.38,23796.62,24278.44,26743.44,26535.09,24293.8
20240308,,11502.78,,6965.28,7873.29,10342.46,10741.87,12286.79,14971.81,19970.67,19914.64,21938.2,21235.15,18898.23,16594.73,21667.69,,10521.05,6129.02,7054.37,6609.88,8091.68,10656.73,12580.16,15833.82,16037.15,18004.45,18785.91,16947.18
20240309,,181952.28,,117590.83,173021.96,233682.23,220264.92,244176.38,246480.32,272081.22,255943.82,257818.84,223831.64,184570.31,130707.3,147840.82,,182749.32,112394.88,160803.28,226120.17,199609.77,208161.86,215176.22,239346.25,238871.69,226549.65,186664.42,151878.06
20240309,,18948.03,,15146.43,25378.01,33388.31,26757.94,27463.09,27615.45,35820.86,40271.12,46460.6,45856.07,38710.26,29570.81,38077.94,,20285.17,13219.83,27774.99,35978.7,22091.69,21985.42,25751.9,31690.94,34636.37,41908.53,39224.39,32426.66
20240309,,19252.05,,13057.76,15845.32,17840.16,19143.28,20650.44,24735.24,31145.67,33067.06,35456.07,33282.22,29597.96,24006.78,34281.67,,18631.63,13789.43,13683.81,13070.01,14810.38,17600.95,21621.03,26650.33,27559.67,30920.16,29923.61,27255.34
20240309,,98911.52,,58606.25,68832.97,88156.97,86894.46,107735.87,124154.27,149622.79,139042.33,135704.05,111267.35,89850.42,63472.06,86160.6,,95423.8,55394.53,61535.12,75943.85,74198.47,91821.45,107686.31,116373.4,107364.91,97490.78,81325.13,69481.47
20240309,,42622.63,,27109.26,31512.52,32420.98,35611.48,40077.29,47932.69,58641.31,60483.31,63883.83,57793.39,49617.31,36652.3,51865.14,,37465.82,24077.55,28139.93,23804.69,27797.53,35065.96,44077.23,51711.02,50950.61,50182.62,45303.85,38975.49
20240309,,22435.82,,15548.46,22667.52,29810.66,21753.92,23237.39,22793.43,33737.1,37050.83,41599.67,42029.59,35077.59,27864.37,41179.61,,22481.32,15480.5,19712.18,21582.35,18029.31,21376.25,24206.07,30062.34,30532.26,35073.62,34924.15,29557.09
20240309,,8453.13,,7325.73,8000.06,7930.01,6325.92,7117.93,10170.91,14569,16560.76,15221.52,10762.26,8121.94,5648.7,6878.6,,10052.47,7066.82,7115.08,4887.45,4852.52,6630.2,9241.29,13236.08,14238.67,12229.61,9299.38,6758.04
20240309,,40808.54,,21014.96,24192.8,23995.63,33234.59,42075.12,49320.11,62878.81,60055.36,64089.25,57574.43,48081.09,34502.03,41706.22,,38975.1,21004.32,21762.88,19330.33,25476.87,33294.55,38367.74,44907.47,41547.1,41442.37,38399.2,33949.79
20240309,,5860.15,,5251.25,8266.16,10312.85,7769.28,8239.64,9990.92,15482.98,15907.56,19230.96,19694.56,16453.76,13384.94,19641.95,,7916.94,5289.07,6741,8082.48,5454.42,6450.85,8370.09,10240.41,12343.71,14167.74,16081.94,14434.25
20240309,,7587.8,,7271.11,8653.16,8058.95,8825.19,9319.33,11780.25,17636.83,19189.66,21762.58,23368.57,19673.63,16272.58,26925.38,,8814.74,6800.61,6720.28,6945.41,6525.86,7597.48,12252.01,13904.71,16191.08,17998.26,19791.02,16882.41
20240309,,7413.33,,5349,7093.57,5696.66,7022.15,7977.89,11077.56,14245.77,15448.79,17407.66,18149.17,17586.95,14460,21972.62,,8187.43,5297.62,5993.11,4411.08,4601.58,6153.74,9767.51,10761.51,11831.3,14042.21,15547.59,14769.57
20240309,,4100.21,,2333.8,3986.79,6814.35,4702.96,3922.03,5018.9,7031.56,8599.89,9774.57,10079.97,9499.27,7802.49,11871.89,,3568.82,1976.22,3118.08,3284.08,3260.92,3121.16,4058.15,4651.46,5945.16,7489.37,8216.33,7259.48
20240309,,17280.21,,13447.84,19900.15,18790.96,16935.86,17718.52,19693.59,27743.39,29637.49,33238.31,33173.68,28755.81,22684.1,32288.57,,15277.94,12296.46,17028.51,16955.25,12287.42,15284.56,18770.51,25158.26,26379.41,28843.09,25261.33,24725.66
20240309,,14182.7,,9688.71,12800.47,14120.9,15538.53,18288.36,21412.11,28754.18,30765.51,35513,35692.32,32490.64,26999.36,37970.56,,14119.84,8828.05,11049.6,12585.03,12159.44,15754.6,18645.26,23219.5,24072.8,29133.97,28588.8,26877.41
20240309,,9512.99,,6769.56,8198.63,9297.09,10609.58,12106.37,14268.08,19389.37,20158.79,21716.94,21255.27,19450.71,16458.18,22830.75,,9797.47,6350.1,6925.83,6529.56,7519.43,9921.29,12707.8,15109.49,15595.41,17912.47,19145.73,17390.98
20240310,,166560.21,,108551.64,175444.08,241199.46,201153.51,213810.95,212796.13,230532.08,217257.68,222167.04,191727.23,156075.03,114006.7,132199.03,,167568.38,103129.3,161844.32,236704.36,178183.69,182803.5,187334.23,206627.01,204057.05,196871.92,164974.44,134979.49
20240310,,18609.77,,13483.58,28095.24,34645.14,24605.24,23768.66,24856.27,31166.79,34991.59,41163.81,40347.1,34692.8,27206.63,36502.51,,19135.98,13029.51,29238.13,38407.67,21361.12,20268.8,23425.78,28318.77,31520.37,37792.02,36033.95,30824.84
20240310,,17390.46,,12492.16,14045.69,16115.78,16490.95,17853.75,22136.53,27581.66,28963.22,30470.21,29276.07,26968.22,22268.3,32104.37,,18532.29,11980.43,11643.08,10915.28,14040.66,16296.23,19573.87,23825.39,24472.61,26811.57,27143.49,24822.12
20240310,,96336.41,,52893.92,69243.14,89437.97,79563.49,93268.31,106839.72,126833.73,117384.92,113473.64,91719.27,75415.08,54979.15,74670.37,,91623.2,51373.4,61345.8,81605.89,68120.96,83849.97,97319.94,102909.05,95983.33,85872.16,71636.99,61755.48
20240310,,36138.41,,24958.38,29280.92,32186.19,33829.8,36000.16,42183.48,51670.14,50918.98,54202.52,50102.25,44475.33,34509.52,46873.06,,33817.31,22085.76,25261.72,22140.05,25545.54,31289.85,39067.06,44494.12,45267.54,43505.46,40476.15,36080.74
20240310,,20412.94,,14388.87,24819.34,33050.11,20848.48,20644.17,21168.38,30113.54,32029.57,37111.31,36771.37,31909.03,24484.38,38084.13,,21267.09,14002.95,22418.51,22161.38,17275,19188.58,21258.69,27220.78,28159.32,31977.01,31669.82,28112.54
20240310,,9102.45,,7209.26,7307.51,7662.75,6069.39,6807.56,9589.44,13639.97,15626.3,13777.34,9472.19,7416.17,5081.21,6762.49,,9216.66,6644.69,6637.84,4334.52,4847.45,6661.45,9002.03,12457.16,13000.55,11380.23,8482.71,6625.76
20240310,,41613.77,,21006.23,23299.41,22789.69,31236.98,39625.07,45787.35,57275.23,54441.92,56691.24,52840.19,45176.93,34393.51,41343.42,,38114.51,20547.35,20655.47,18627.89,23739.91,32736.67,37100.09,42709.24,39315.1,39848.13,38824.17,35127.08
20240310,,4784.84,,5167.47,8478.81,11198.99,7432.45,7808.09,9541.84,13504.76,14722.51,17762.28,17802.22,15958.44,12789.88,18410.97,,6320.71,4678.62,7619.2,8744.73,5461.12,6163.13,7636.28,9312.99,11154.29,13877.22,15928.49,14623.75
20240310,,7945.68,,7122.11,8629.55,7886.45,8258.58,8295.05,10501.81,15536.25,16786.97,18880.87,20568.17,18486.81,15233.42,26191.97,,8319.04,6088.92,6756.14,6652.48,6202.35,7480.46,11237.9,12851.26,15061.18,16946.7,18862.41,16780.97
20240310,,7465.2,,4978.7,6336.2,4907.18,5948.86,7324.73,9618.28,13038.82,13210.24,15231.4,16448.85,15873.4,13859.91,20581.3,,8484.28,4933.76,6123.77,3957.38,4726.18,5922.41,8784.95,10064.86,10366.71,12251.84,14729.32,14475.01
20240310,,3355.49,,2151.97,4767.05,6895.8,3989.11,3616.39,4246.64,5955.54,7230.6,9008.85,9103.32,8495.92,7241.99,11408.3,,4118.08,2144.04,3599.23,3585.05,3164.12,2742.99,3669.85,4464.27,5347.26,6559.09,7538.56,7110.72
20240310,,15390.38,,11880.2,19826.53,18824.57,15336.41,15953.91,17700.14,25051.5,25302.56,29359.46,29417.61,26577.77,21762.01,30261.76,,15578.39,11113.41,17224.69,16355.73,11855.89,13537.14,16913.4,22557.19,23609.16,25265.73,23188.45,23764.29
20240310,,13099.97,,9635.45,13520.71,13857.1,14006.88,15238.88,18726.66,25358.35,26943.73,30720.97,32467.51,30106.75,26116.35,36844.01,,15287.19,8774.73,12272.14,12935.4,11118.97,14105.65,17339.98,21934.82,22300.88,27695.59,27875.88,26703.72
20240310,,9627.06,,6234.46,7202.09,8576.24,9208.89,11032.29,12855.14,16848.57,18266.2,19694.34,20896.91,18269.9,15690.88,21123.38,,9504.04,5642.77,5953.9,6127.18,7376.91,9393.01,10707.47,13055.71,13840.39,16450.93,17746.9,16311.69
20240311,,191185.94,,105899.57,225663.54,334516.07,221563.67,241000.53,249163.1,283593.69,267827.24,273823.52,237913.91,193787.05,138953.77,157681.27,,201091.86,103618.17,209699.43,335823.46,184458.47,195650.3,214926.48,243884.43,242187.41,227050.5,188698.9,155559.3
20240311,,14389.5,,10518.08,26849.14,35656.61,23200.45,24860.15,26742.3,35133.39,39483.92,46836.74,43681.52,37118.41,28901.39,40467.76,,14605.19,10200.78,32143.2,47157.88,17943.17,17943.58,21476.76,26284.54,30221.54,35286.84,32973.59,28939.6
20240311,,17594.23,,10385.49,10980.29,12931.64,17203.93,19894.04,23725.03,29109.92,31554.03,35664.15,32220.58,29042.33,24172.71,36814.56,,17115.21,10368.66,8904.99,6936.7,12260.79,15448.39,18042.48,22945.96,23770.95,26630.4,27874.28,25589.31
20240311,,104372.1,,48713.16,96607.86,140986.08,104090.13,127607.96,152078.84,180679.02,165479.3,158453.64,129233.23,101727.58,68791.42,85384,,103556.81,48992.46,82965.26,118816.18,73008.95,95177.92,118126.42,126602.5,112834.98,98732.19,80426.53,68837.93
20240311,,39647.45,,22920.36,26300.35,36484.48,39683.03,46071.64,52382.18,65020.52,65123.57,68068.01,61513.42,52329.73,39558.83,53057.05,,38473.28,21813.63,23979.38,22675.34,25053.73,35304.6,45395.86,53003.22,50340.88,49098.47,43688.32,38216.34
20240311,,19891.54,,12557.86,21786.91,38610.84,23650.05,24855.59,23255.46,34872.08,38438.25,45847.6,44165.12,36055.45,27787.19,42187.31,,18200.18,12569.33,16869.43,23261.9,17679.08,18941.46,22217.35,28495.03,31300,35208.26,33350.28,28189.75
20240311,,10345.66,,7167.38,7010.28,6474.01,6424.19,7616.19,10459.67,14538.23,16131.18,15035.09,10662.06,8981.93,5933.14,7614.2,,11664.09,7181.22,6010.8,3481.27,4212.46,7173.63,10323.86,14616.49,14746.77,12519.82,9387.6,7026.07
20240311,,41369.09,,18126.99,21888.83,24210.8,37680.74,49608.54,57626.37,74247.94,69013.33,73377.45,65933.46,54082.78,39066.07,45226.48,,40069.86,18634.62,20650.62,16482.86,24321.09,33274.65,39789.26,45556.06,41203.83,39303.89,35633.96,32266.53
20240311,,3618.13,,4248.39,9972.7,15667.09,8991.23,10242.95,12018.15,17316.68,17850.3,20712.87,20193.89,16902.06,13390.54,19731.08,,6118.25,3966.58,8544.38,11859.94,6016.51,6610.68,8254.01,9550.33,11375.99,13484.86,14906.03,13446.71
20240311,,5069.45,,5002.01,6367.56,7125.05,9655.73,9673.98,11473.72,16269.37,18378.56,21036.17,23327.74,19583.18,16651.53,28063.26,,4808.23,4710.49,5384.29,6081.81,6733.92,6910.91,9492.38,11142.34,13569.26,16711.4,19042.29,16331.79
20240311,,5042.97,,3861.64,4848.55,4539.3,6779.54,9377.34,10246.8,14150.94,15614.02,17771.23,18278.23,16862.71,15220.87,23355.72,,5376.54,3981.08,4984.28,2644.65,4442.95,5312.35,6867.18,9577.74,10446.77,12425.67,14114.46,14269.43
20240311,,2358.36,,1747.58,4808.11,8816.83,4683.79,5055.97,5859.14,7625.02,8675.91,10419.38,10542.15,9762.95,7895.71,12381.38,,2303.13,1907.8,3473.85,3804.24,3569.29,2848.22,3495.2,4364.02,5618.67,6461.24,7588.04,6471.97
20240311,,15928.41,,11131.79,19228.87,21595.92,17550.75,18384.15,20516.89,29578.61,30866.16,35041.5,34133.23,29800.64,24244.34,35356.64,,16027.46,11227.19,18919.75,21208.68,12659.17,14681.04,19347.39,25942.21,26713.84,28695.4,23957.47,24782.93
20240311,,9528.87,,6308.58,10704.56,14258.46,15935.91,18676.82,21183.65,28720.28,31449.82,35314.65,33933.07,30561.93,26218.34,38089.36,,9845.06,6132.13,12633.79,11216.73,10175.53,12546.56,14592.17,18651.4,21210.19,24375.36,24176.85,23096.73
20240311,,6516.22,,4709.62,6247.88,9177.91,9823.72,12110.96,13207.96,17230.04,18032.23,20248.24,20226.85,18719.28,16754.22,23872.97,,7347.85,4682.99,5249.23,4083.16,6623.01,8435.35,9526.83,11779.33,12603.77,15677.1,16875.61,15981.2
20240312,,189653.18,,104179.03,222743.31,337289.92,221903.55,239123.33,251142.32,284857.45,267888.29,273781.71,236512.59,190714.6,135200.33,151570.51,,200281.44,102341.38,207257.78,339709.39,183460.71,194196.86,211832.84,243428.41,239641.34,223957.13,186115.89,151387.61
20240312,,15042.19,,10448.49,27011.23,34422.1,23111.95,24186.39,26429.98,34092.58,38789.81,45506.34,43598.01,36233.2,27983.84,37368.48,,14832.99,10370.41,31680.31,47541.79,17698.69,17816.23,20219.17,25289.22,29104.01,34939.18,32516.52,27833.73
20240312,,16706.26,,9902.88,10868.53,13313.33,16713.33,20068.26,23713.44,28728.64,32035.65,34974.62,32033.54,29099,23581.49,35399.07,,15831.58,9927,8615.8,6196.78,12128.72,14499.96,17643.52,22497.58,23134.56,26026.52,26776.34,24919.03
20240312,,99680.71,,47783.6,95734.55,146831.61,103989,129636.8,152629.85,182341.78,168565.67,158702.04,130002.53,99982.66,66114.99,83237.1,,101262.57,48158.16,81639.12,122011.93,72934.69,95236.8,117206.08,126200.58,112869.23,96950.77,80241.42,67067.87
20240312,,38079.23,,23059.98,25806.36,37455.88,39561.35,46689.77,53901.98,65697.4,65956.09,69626.01,61259.24,53304.92,39663.62,53308.33,,40365.8,21328.88,23710.87,23337.19,24999.85,35664.66,45480,52550.32,51304.46,49674.01,43221.83,38002.19
20240312,,18371.02,,12260.5,22538.54,31005.83,24043.86,24526.04,24336.06,34268.54,38329.76,46614.95,43111.74,35259.96,27663.96,40745.2,,17348.7,12227.85,16621.45,23579.18,17500.42,18981.69,22390.06,28464.54,31618.5,36219.08,33550.79,28362.67
20240312,,10652.83,,7052.82,6760.24,5941.67,7005.19,7442.57,10416.67,14565.16,16266.82,14752.59,10542.98,8670.7,6153.99,7312.83,,10762.98,7130.16,5904.39,3160.55,4274.4,7476.51,10090.57,14718.98,15244.7,12389.93,10265.72,7609.91
20240312,,42240.1,,17826.4,20928.7,23785.21,38501.73,50123.69,59178.9,73464.16,69110.05,73041,65488.32,53666.37,37368.64,43829.98,,40095.74,17975.72,19464.44,15702.67,24404.66,33296.73,39955.99,45469.47,40332.61,38229.21,34980.02,31428.89
20240312,,3503.05,,4110.41,9767.06,15235.61,8583.1,10445,12303.27,17098.32,17367.65,19843.81,20285.83,16343.39,13533.74,19449,,5702.34,3861.65,8534.01,12127.44,6037.89,6362.89,7788.86,9464.71,11459.79,13521.24,15289.77,13828.78
20240312,,4946.88,,5046.71,6384.98,6588.19,9282.2,9671.11,11226.39,16015.47,17815.06,20505.82,22255.87,19273.69,16226.01,27498.56,,5360.34,4645.87,5159.74,5981.93,6679.65,6571.05,8894.95,10843.46,13256.18,16730.01,18445.32,16260.25
20240312,,5291.55,,3856.91,4790.49,4515.26,6848.88,9159.76,10809.73,14167.77,15187.68,17983.36,18482.71,17161.65,15204.88,23453.96,,5109.85,4225.64,4733.83,2576.61,4342.36,5714.5,6554.73,9668.65,10230.91,12370.39,14492.94,14696.67
20240312,,2509.15,,2167.06,6635.06,8353.15,4465.27,4934.43,5793.7,7610.79,8819.69,10417.94,10784.13,9629.87,8099.5,12851.73,,2379.14,1686.54,3371.28,3565.55,3384.41,2978.18,3465.43,4259.38,5714.12,6335.1,7831.96,6507.98
20240312,,15393.1,,11693.88,18975.12,22207.32,18521.99,18668.7,20238.26,29155.85,30131.48,34900.75,33274.48,28593.48,23353.44,33352.77,,15368.83,11409.62,19091.01,21122.4,13019.73,14679.1,19129.22,25732.43,26095.06,28324.85,23746.62,23905.34
20240312,,9500.92,,6445.34,9943.63,13383.89,15561.36,18161.99,21063.33,28586.46,30692.04,34713.96,34093.41,30104.98,25153.72,36518.95,,8351.46,5964.59,12968.04,10693.9,10609.7,12501.93,14278.81,18467.6,20585.33,24472.77,24453.61,22989.95
20240312,,7144.14,,4891.52,6474.09,9361.23,9933.48,11367.96,13556.44,16754.83,17754.34,20042.52,20328.31,18494.48,16386.12,23309.44,,7617.47,4769.28,5332.17,3771.55,6477.18,7623.19,9265.67,10994.63,12536.28,15705.85,17078.12,15418.99
20240313,,200506.31,,110351.95,227883.8,338578.45,222923.8,243778.64,254752.95,290968.57,276814.96,280162.9,242577.52,196942.16,140421.57,159962.24,,204567.05,107730.21,212243.25,341215.94,187517.04,198535.32,218246.99,251390.01,247585.25,232802.23,191754.98,156706.42
20240313,,15058.93,,11044.42,27121.85,35404.51,23368.78,25167.99,27623.29,35312.68,40416.73,46924.35,43955.41,37150.23,29391.15,39671.95,,15385.23,11183.19,32488.19,48303.9,18266.47,18072.27,21037.97,26332.97,30161.26,35742.84,33493.32,28915.05
20240313,,17309.77,,10316.8,11372.14,13130.69,16851.42,20156.82,23852.15,29155.02,32347.11,35967.82,33665.13,29797.03,24682.22,37911.99,,16500.72,10596.81,9429.39,6534.77,12402.41,15599.96,17877.09,23703.17,24037.32,27367.89,27866.56,26769.96
20240313,,102529.39,,50466.76,97103.18,146569.21,105715.96,130994.36,155172.82,184395.03,171263.56,161262.43,132551.9,102811.27,69998.69,86818.3,,105750.8,51152.07,85170,121930.03,75066.27,96946.97,118885.03,129687.3,114772.87,99154.46,82801.26,69407.21
20240313,,41857.15,,23683.76,27456.28,37120.42,40221.38,47457.12,54846.45,67321.03,66133.95,70187.71,62995.15,53418.07,40014.72,55846.74,,39502.82,22862.48,25486.05,23396.93,26475.58,36766.02,46612.08,54775.15,52503.65,49857.05,44402.92,39859.47
20240313,,19646.13,,12836.76,22072.81,29655.16,23552.01,24993.53,24183,35056.05,38088.54,43720.19,43333.46,36187.7,28822.12,42807.57,,17929.6,12851.49,17250.97,21771.7,16585.08,19072.39,22352.53,28777.3,29317.45,33119.44,32552.05,28541.78
20240313,,11660.57,,7610.03,6666.54,6159.39,6438.7,7523.8,10343.5,14801.64,16683.34,14789.09,10820.47,8681.62,6129.43,7699.44,,10952.11,7332.12,6181.96,3100.43,4387.32,7222.45,10417.06,14590.43,15258.33,12921.08,9756.11,7130.79
20240313,,43179.86,,19058.18,22192.21,25105.69,39629.25,50366.59,59048.64,74809.83,69936.69,74280.21,66833.24,55884.5,38541.85,45140.26,,41406.78,19203.2,20657.63,16030.58,25378.3,33603.36,40559.22,46397.91,41589.31,39567.93,35882.42,32355.23
20240313,,3979.4,,4617.85,9729.52,15455.6,8477.62,10398.48,11992.4,17382.24,17669.98,20061.16,19960.55,16989.62,13315.7,19801.66,,6302.54,4226.38,8776.13,12161.71,5886.46,6271.64,8167.97,9834.44,11270.07,13088.73,15288.66,13887.12
20240313,,5211.7,,5369.05,6846.48,6444.39,9969.14,10244.02,11546.13,16821.72,18943.34,21441.48,23681,20231.19,16628.38,27913.4,,5280.34,4711.44,5300.74,5816.42,6925.4,6874.99,9595.51,11574.15,13386.06,16777.64,18497,16053.51
20240313,,4913.61,,3959.82,5043.96,4625.93,7092.51,9285.88,10048.94,13888.09,15179.03,17951.65,18203.55,17091.77,14999.42,23136.14,,5499.91,4235.54,4715.65,2719.23,4378.53,5598.79,6717.66,9649.69,10112.74,12487.91,14171.31,14032.54
