순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
1,충청남도,천안시 서북구,뚜쥬루성정점,충남 천안시 서북구 백석로 270-0,음식,간이음식,23703
2,충청남도,천안시 서북구,두정동먹자골목,충남 천안시 서북구 원두정2길 15-0,음식,음식점기타,21593
3,충청남도,천안시 서북구,이우철한방누룽지삼계탕백석직영점,충남 천안시 서북구 한들2로 46-5,음식,한식,21317
4,충청남도,천안시 서북구,호수매운탕,충남 천안시 서북구 성성2길 61-0,음식,한식,19780
5,충청남도,천안시 서북구,뚜쥬루거북이점,충남 천안시 서북구 봉서산로 69-22,음식,간이음식,19550
6,충청남도,천안시 서북구,엄가네본가시골집,충남 천안시 서북구 봉정로 168-3,음식,한식,18989
7,충청남도,천안시 서북구,맥도날드천안두정역DT점,충남 천안시 서북구 천안대로 1022-0,음식,간이음식,18842
8,충청남도,천안시 서북구,맥도날드천안쌍용SK DT점,충남 천안시 서북구 충무로 166-0,음식,간이음식,18275
9,충청남도,천안시 서북구,몽상가인,충남 천안시 서북구 쌍용대로 85-0,음식,간이음식,16404
10,충청남도,천안시 서북구,스타벅스천안불당DT점,충남 천안시 서북구 불당34길 4-0,음식,카페/찻집,15772
11,충청남도,천안시 서북구,쿠우쿠우천안불당점,충남 천안시 서북구 검은들3길 46-0,음식,전문음식,15637
12,충청남도,천안시 서북구,이숲,충남 천안시 서북구 남창마을1길 32-0,음식,카페/찻집,15099
13,충청남도,천안시 서북구,스타벅스천안업성레이크점,충남 천안시 서북구 업성수변로 69-0,음식,카페/찻집,13340
14,충청남도,천안시 서북구,맥도날드천안두정DT점,충남 천안시 서북구 동서대로 49-0,음식,간이음식,13226
15,충청남도,천안시 서북구,이봉원의봉짬뽕[중식],충남 천안시 서북구 성정두정로 70-0,음식,외국식,12820
16,충청남도,천안시 서북구,육화미본점,충남 천안시 서북구 불당26로 100-10,음식,한식,12525
17,충청남도,천안시 서북구,승지원,충남 천안시 서북구 노태산로 41-0,음식,한식,12398
18,충청남도,천안시 서북구,스타벅스천안성정DT점,충남 천안시 서북구 동서대로 154-0,음식,카페/찻집,11531
19,충청남도,천안시 서북구,복미락한식부페천안본점,충남 천안시 서북구 오성로 153-0,음식,전문음식,11244
20,충청남도,천안시 서북구,더레이크스토리,충남 천안시 서북구 업성수변로 120-0,음식,카페/찻집,11166
21,충청남도,천안시 서북구,투썸플레이스천안업성LAKE점,충남 천안시 서북구 업성수변로 79-0,음식,카페/찻집,10681
22,충청남도,천안시 서북구,피양옥,충남 천안시 서북구 노태산로 31-0,음식,한식,10154
23,충청남도,천안시 서북구,슈엔본점 [중식],충남 천안시 서북구 성정중1길 26-2,음식,외국식,10054
24,충청남도,천안시 서북구,화담원성성호수점,충남 천안시 서북구 성성5로 113-0,음식,전문음식,9398
25,충청남도,천안시 서북구,스타벅스천안서부대로DT점,충남 천안시 서북구 서부대로 405-0,음식,카페/찻집,9238
26,충청남도,천안시 서북구,광명만두본점,충남 천안시 서북구 두정중4길 1-0,음식,한식,9236
27,충청남도,천안시 서북구,애월빵공장천안,충남 천안시 서북구 성성5로 95-0,음식,간이음식,8935
28,충청남도,천안시 서북구,망향비빔국수천안점,충남 천안시 서북구 노태산로 57-0,음식,한식,8819
29,충청남도,천안시 서북구,스타벅스천안두정역DT점,충남 천안시 서북구 두정로 264-0,음식,카페/찻집,8414
30,충청남도,천안시 서북구,짬뽕지존본점 [중식],충남 천안시 서북구 서부대로 719-0,음식,외국식,7768
31,충청남도,천안시 서북구,고바우순두부쌈장,충남 천안시 서북구 두정로 177-0,음식,한식,7714
32,충청남도,천안시 서북구,상무초밥천안신불당점,충남 천안시 서북구 불당21로 67-18,음식,외국식,7645
33,충청남도,천안시 서북구,스타벅스천안백석점,충남 천안시 서북구 백석로 85-4,음식,카페/찻집,7537
34,충청남도,천안시 서북구,짬뽕지존쌍용점 [중식],충남 천안시 서북구 쌍용대로 13-0,음식,외국식,7287
35,충청남도,천안시 서북구,신사우물갈비본점,충남 천안시 서북구 불당25로 182-0,음식,한식,7257
36,충청남도,천안시 서북구,더몰트하우스천안성성점,충남 천안시 서북구 성성5로 121-0,음식,전문음식,7093
37,충청남도,천안시 서북구,서들한우,충남 천안시 서북구 두정고5길 34-0,음식,한식,7011
38,충청남도,천안시 서북구,진원소우천안백석점,충남 천안시 서북구 한들1로 153-0,음식,한식,6996
39,충청남도,천안시 서북구,이화원프라이빗,충남 천안시 서북구 불당23로 73-27,음식,외국식,6887
40,충청남도,천안시 서북구,마젠타,충남 천안시 서북구 성성2길 81-0,음식,카페/찻집,6882
41,충청남도,천안시 서북구,수라비스트로,충남 천안시 서북구 불당30길 25-0,음식,한식,6777
42,충청남도,천안시 서북구,배나무숲,충남 천안시 서북구 상덕로 137-0,음식,카페/찻집,6653
43,충청남도,천안시 서북구,신화수산,충남 천안시 서북구 노태산로 72-0,음식,전문음식,6590
44,충청남도,천안시 서북구,매주리커피,충남 천안시 서북구 성환18길 24-0,음식,카페/찻집,6585
45,충청남도,천안시 서북구,천지연천안시청점,충남 천안시 서북구 검은들1길 25-0,음식,한식,6567
46,충청남도,천안시 서북구,쌍용수산시장,충남 천안시 서북구 월봉5길 19-0,음식,전문음식,6524
47,충청남도,천안시 서북구,소플러스천안점,충남 천안시 서북구 음봉로 909-11,음식,한식,6514
48,충청남도,천안시 서북구,시골집,충남 천안시 서북구 서부대로 319-2,음식,한식,6457
49,충청남도,천안시 서북구,현대옥천안백석점,충남 천안시 서북구 한들4로 38-0,음식,한식,6414
50,충청남도,천안시 서북구,취팔선객잔[중식],충남 천안시 서북구 두정상가8길 20-0,음식,외국식,6390
51,충청남도,천안시 서북구,명륜진사갈비천안 직산점,충남 천안시 서북구 봉주로 70-0,음식,한식,6299
52,충청남도,천안시 서북구,화덕으로간고등어백석직영점,충남 천안시 서북구 한들2로 46-5,음식,한식,6296
53,충청남도,천안시 서북구,숟가락반상마실천안본점 [한식],충남 천안시 서북구 월봉1길 50-1,음식,한식,6284
54,충청남도,천안시 서북구,두끼천안불당점,충남 천안시 서북구 불당26로 144-0,음식,간이음식,6249
55,충청남도,천안시 서북구,천안가야밀면,충남 천안시 서북구 성환1로 151-0,음식,전문음식,6188
56,충청남도,천안시 서북구,빅쭌부대찌개성성점,충남 천안시 서북구 공단로 95-0,음식,전문음식,6171
57,충청남도,천안시 서북구,등촌샤브칼국수두정점,충남 천안시 서북구 두정로 132-0,음식,전문음식,6159
58,충청남도,천안시 서북구,아웃백스테이크하우스천안펜타포트점,충남 천안시 서북구 공원로 196-0,음식,전문음식,6101
59,충청남도,천안시 서북구,추태숙국밥,충남 천안시 서북구 오성5길 6-0,음식,한식,6100
60,충청남도,천안시 서북구,초밥의초강수,충남 천안시 서북구 동서대로 17-28,음식,외국식,6030
61,충청남도,천안시 서북구,백마강참숯민물장어천안점,충남 천안시 서북구 미라16길 8-4,음식,전문음식,6017
62,충청남도,천안시 서북구,샤브마니아불당점,충남 천안시 서북구 불당25로 178-0,음식,전문음식,5920
63,충청남도,천안시 서북구,카페브라운24시,충남 천안시 서북구 오성로 115-0,음식,카페/찻집,5873
64,충청남도,천안시 서북구,동순원성환본점 [중식],충남 천안시 서북구 성환중앙로 33-0,음식,외국식,5829
65,충청남도,천안시 서북구,VIPS천안펜타포트점,충남 천안시 서북구 공원로 196-0,음식,전문음식,5814
66,충청남도,천안시 서북구,삼보어죽본점,충남 천안시 서북구 서부8길 40-0,음식,전문음식,5749
67,충청남도,천안시 서북구,청미래,충남 천안시 서북구 공단로 64-0,음식,한식,5703
68,충청남도,천안시 서북구,나인블럭LAKE천안업성점,충남 천안시 서북구 성성4길 53-0,음식,카페/찻집,5656
69,충청남도,천안시 서북구,샤브올데이천안불당점,충남 천안시 서북구 불당4로 101-0,음식,전문음식,5330
70,충청남도,천안시 서북구,샤브마니아업성저수지점,충남 천안시 서북구 업성수변로 40-0,음식,전문음식,5276
71,충청남도,천안시 서북구,SUBWAY천안백석점,충남 천안시 서북구 동서대로 47-0,음식,간이음식,5128
72,충청남도,천안시 서북구,H카페,충남 천안시 서북구 한들1로 120-0,음식,카페/찻집,5063
73,충청남도,천안시 서북구,성거산시골막국수,충남 천안시 서북구 망향로 761-3,음식,한식,4999
74,충청남도,천안시 서북구,비브레이브천안점,충남 천안시 서북구 한들3로 36-16,음식,카페/찻집,4972
75,충청남도,천안시 서북구,브런치가든,충남 천안시 서북구 불당22대로 86-0,음식,전문음식,4937
76,충청남도,천안시 서북구,육향정본점,충남 천안시 서북구 노태산로 76-0,음식,한식,4834
77,충청남도,천안시 서북구,공주집,충남 천안시 서북구 송덕2길 113-0,음식,전문음식,4818
78,충청남도,천안시 서북구,하노이키친1817,충남 천안시 서북구 불당3길 17-0,음식,외국식,4810
79,충청남도,천안시 서북구,꽁뜨,충남 천안시 서북구 성성2길 81-1,음식,카페/찻집,4807
80,충청남도,천안시 서북구,육화미두정점,충남 천안시 서북구 두정로 179-0,음식,한식,4798
81,충청남도,천안시 서북구,용천가든,충남 천안시 서북구 성진로 637-0,음식,한식,4765
82,충청남도,천안시 서북구,마메르,충남 천안시 서북구 성거탑골길 34-1,음식,카페/찻집,4750
83,충청남도,천안시 서북구,계룡숯불닭갈비앤닭보쌈천안본점,충남 천안시 서북구 월봉4로 9-0,음식,전문음식,4708
84,충청남도,천안시 서북구,마니국밥본점,충남 천안시 서북구 상덕로 185-0,음식,한식,4650
85,충청남도,천안시 서북구,곤드레예찬천안서북점,충남 천안시 서북구 월봉1길 8-0,음식,한식,4608
86,충청남도,천안시 서북구,긴자천안시청점 [일식],충남 천안시 서북구 검은들1길 25-0,음식,외국식,4605
87,충청남도,천안시 서북구,파스쿠찌센트로천안점,충남 천안시 서북구 성성4길 68-0,음식,카페/찻집,4535
88,충청남도,천안시 서북구,두정1987[한식],충남 천안시 서북구 두정로 141-0,음식,한식,4532
89,충청남도,천안시 서북구,편백가든,충남 천안시 서북구 성정중4길 39-3,음식,전문음식,4524
90,충청남도,천안시 서북구,경복궁천안점,충남 천안시 서북구 성정중7길 9-0,음식,한식,4520
91,충청남도,천안시 서북구,유장춘닭개장백석점,충남 천안시 서북구 백석3로 39-0,음식,한식,4519
92,충청남도,천안시 서북구,불나는쭈꾸미본점,충남 천안시 서북구 한들2로 46-5,음식,전문음식,4498
93,충청남도,천안시 서북구,자신담한정식[한식],충남 천안시 서북구 동서대로 93-0,음식,한식,4482
94,충청남도,천안시 서북구,성환뚝배기해장국,충남 천안시 서북구 성환1로 272-8,음식,한식,4475
95,충청남도,천안시 서북구,일대일뼈찜대감자탕쌍용점,충남 천안시 서북구 충무로 171-0,음식,한식,4366
96,충청남도,천안시 서북구,스시린신불당본점,충남 천안시 서북구 불당31길 32-0,음식,외국식,4329
97,충청남도,천안시 서북구,스타벅스천안신불당점,충남 천안시 서북구 불당33길 24-0,음식,카페/찻집,4328
98,충청남도,천안시 서북구,이모네매운탕,충남 천안시 서북구 성진로 1169-0,음식,한식,4322
99,충청남도,천안시 서북구,천왕봉흑돈백석점,충남 천안시 서북구 한들2로 34-5,음식,한식,4299
100,충청남도,천안시 서북구,궁서체천안본점,충남 천안시 서북구 업성수변로 174-0,음식,한식,4283
101,충청남도,천안시 서북구,스타벅스천안쌍용역점,충남 천안시 서북구 충무로 133-0,음식,카페/찻집,4252
102,충청남도,천안시 서북구,힐사이드카페,충남 천안시 서북구 안터길 75-37,음식,카페/찻집,4169
103,충청남도,천안시 서북구,대안정육점식당,충남 천안시 서북구 도원7길 17-0,음식,한식,4159
104,충청남도,천안시 서북구,산내들,충남 천안시 서북구 서부1길 77-0,음식,한식,4149
105,충청남도,천안시 서북구,이화원,충남 천안시 서북구 불당23로 73-27,음식,외국식,4077
106,충청남도,천안시 서북구,김형제고기의철학천안신불당점,충남 천안시 서북구 불당22대로 92-0,음식,한식,4046
107,충청남도,천안시 서북구,홍굴이해물짬뽕[중식],충남 천안시 서북구 2공단1로 70-0,음식,외국식,4022
108,충청남도,천안시 서북구,동민목장,충남 천안시 서북구 왕림길 154-0,음식,카페/찻집,3994
109,충청남도,천안시 서북구,명륜진사갈비천안성성점,충남 천안시 서북구 성성8로 44-0,음식,한식,3993
110,충청남도,천안시 서북구,통삼국본점,충남 천안시 서북구 불당9길 30-0,음식,한식,3946
111,충청남도,천안시 서북구,우아한빛성성호수공원점,충남 천안시 서북구 성성5로 113-0,음식,외국식,3943
112,충청남도,천안시 서북구,엄가네본가시골집,충남 천안시 서북구 봉주로 43-0,음식,한식,3891
113,충청남도,천안시 서북구,청룡원조매운탕,충남 천안시 서북구 성진로 1406-0,음식,한식,3881
114,충청남도,천안시 서북구,투썸플레이스천안백석점,충남 천안시 서북구 백석로 73-0,음식,카페/찻집,3820
115,충청남도,천안시 서북구,능수면옥,충남 천안시 서북구 충무로 173-0,음식,한식,3806
116,충청남도,천안시 서북구,이우철참고등어보리밥,충남 천안시 서북구 한들2로 37-0,음식,한식,3791
117,충청남도,천안시 서북구,메콩타이성성점,충남 천안시 서북구 성성8로 38-0,음식,외국식,3767
118,충청남도,천안시 서북구,이화갈비,충남 천안시 서북구 불당29길 18-0,음식,한식,3763
119,충청남도,천안시 서북구,슈에뜨베이커리,충남 천안시 서북구 충무로 170-16,음식,간이음식,3756
120,충청남도,천안시 서북구,유미초밥,충남 천안시 서북구 오성로 1-0,음식,외국식,3746
121,충청남도,천안시 서북구,티볼리,충남 천안시 서북구 성성5로 125-0,음식,전문음식,3725
122,충청남도,천안시 서북구,교동면옥천안두정점,충남 천안시 서북구 서부대로 802-0,음식,한식,3723
123,충청남도,천안시 서북구,겐우동,충남 천안시 서북구 성성2길 52-1,음식,외국식,3721
124,충청남도,천안시 서북구,엔타스시,충남 천안시 서북구 불당25로 176-0,음식,외국식,3710
125,충청남도,천안시 서북구,김경자소문난대구왕뽈찜천안성성점,충남 천안시 서북구 성성3길 30-0,음식,한식,3703
126,충청남도,천안시 서북구,스타벅스천안시청점,충남 천안시 서북구 불당22대로 67-0,음식,카페/찻집,3692
127,충청남도,천안시 서북구,맛찬들3.5왕소금구이,충남 천안시 서북구 원두정6길 6-0,음식,한식,3669
128,충청남도,천안시 서북구,옛한우고을[한식],충남 천안시 서북구 월봉2길 15-0,음식,한식,3666
129,충청남도,천안시 서북구,우렁쌈밥,충남 천안시 서북구 백석4길 31-0,음식,한식,3604
130,충청남도,천안시 서북구,삼동소바성성점,충남 천안시 서북구 2공단1로 59-0,음식,외국식,3571
131,충청남도,천안시 서북구,운동장감자탕,충남 천안시 서북구 백석로 18-0,음식,한식,3536
132,충청남도,천안시 서북구,스타벅스천안두정점,충남 천안시 서북구 부성4길 3-0,음식,카페/찻집,3500
133,충청남도,천안시 서북구,입장한우정,충남 천안시 서북구 성진로 1036-0,음식,한식,3471
134,충청남도,천안시 서북구,금서네한식뷔페,충남 천안시 서북구 3공단2로 90-25,음식,전문음식,3465
134,충청남도,천안시 서북구,화화돼지왕갈비천안두정점,충남 천안시 서북구 서부대로 799-0,음식,한식,3465
136,충청남도,천안시 서북구,일이이사,충남 천안시 서북구 불당28길 10-0,음식,한식,3451
137,충청남도,천안시 서북구,곤드레찜드레곤찜,충남 천안시 서북구 원두정4길 11-0,음식,한식,3442
138,충청남도,천안시 서북구,송도갈비천안시청점,충남 천안시 서북구 검은들1길 25-0,음식,한식,3432
139,충청남도,천안시 서북구,서른하나성성점,충남 천안시 서북구 성성11길 29-0,음식,외국식,3416
140,충청남도,천안시 서북구,소우리생고기집,충남 천안시 서북구 봉주로 258-0,음식,한식,3411
141,충청남도,천안시 서북구,신토불이직산점,충남 천안시 서북구 부송로 225-0,음식,전문음식,3393
142,충청남도,천안시 서북구,본가장수촌천안성성점,충남 천안시 서북구 공단로 68-0,음식,한식,3377
143,충청남도,천안시 서북구,버거킹천안불당점,충남 천안시 서북구 불당25로 176-0,음식,간이음식,3371
143,충청남도,천안시 서북구,버거킹천안성성점,충남 천안시 서북구 성성8로 2-11,음식,간이음식,3371
145,충청남도,천안시 서북구,권정화석정,충남 천안시 서북구 노태산로 70-0,음식,한식,3361
146,충청남도,천안시 서북구,교동면옥천안쌍용점,충남 천안시 서북구 불당대로 291-0,음식,한식,3346
147,충청남도,천안시 서북구,곽만근갈비탕천안백석점,충남 천안시 서북구 한들4로 40-0,음식,한식,3342
148,충청남도,천안시 서북구,품회구[중식],충남 천안시 서북구 업성수변로 32-0,음식,외국식,3320
149,충청남도,천안시 서북구,은행나무집,충남 천안시 서북구 백석로 91-0,음식,전문음식,3319
150,충청남도,천안시 서북구,아리산[중식],충남 천안시 서북구 봉정로 221-0,음식,외국식,3312
151,충청남도,천안시 서북구,삿뽀로천안점,충남 천안시 서북구 원두정1길 7-0,음식,외국식,3291
152,충청남도,천안시 서북구,명륜진사갈비천안두정점,충남 천안시 서북구 노태산로 50-0,음식,한식,3290
153,충청남도,천안시 서북구,아우어베이커리천안신불당점,충남 천안시 서북구 불당23로 73-27,음식,간이음식,3282
