순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
235,충청남도,천안시 서북구,챔피언이마트천안서북점,충남 천안시 서북구 삼성대로 20-0,문화관광,테마공원,19
235,충청남도,천안시 서북구,밝은세상농원,충남 천안시 서북구 가룡길 12-0,체험관광,농/산/어촌체험,19
241,충청남도,천안시 서북구,마고농원,충남 천안시 서북구 내유리1길 104-0,체험관광,농/산/어촌체험,18
241,충청남도,천안시 서북구,성성3지구근린공원,충남 천안시 서북구,문화관광,도시공원,18
241,충청남도,천안시 서북구,다인공방,충남 천안시 서북구 불당16길 34-2,체험관광,공예체험,18
241,충청남도,천안시 서북구,애드바이오팜,충남 천안시 서북구 덕녕굴길 22-36,체험관광,농/산/어촌체험,18
241,충청남도,천안시 서북구,2024년제102회천안시어린이날기념행사,충남 천안시 서북구,문화관광,기타문화관광지,18
241,충청남도,천안시 서북구,성환읍게이트볼장,충남 천안시 서북구 연암율금로 511-0,레저스포츠,기타레저스포츠,18
247,충청남도,천안시 서북구,그레이스케이트보드,충남 천안시 서북구 천안천4길 32-0,레저스포츠,기타레저스포츠,17
247,충청남도,천안시 서북구,천안드림홀,충남 천안시 서북구 부성7길 3-0,문화관광,공연시설,17
247,충청남도,천안시 서북구,차중저수지,충남 천안시 서북구,자연관광,자연경관(하천/해양),17
250,충청남도,천안시 서북구,존프랭클천안점,충남 천안시 서북구 부성7길 3-0,레저스포츠,기타레저스포츠,16
250,충청남도,천안시 서북구,로아스튜디오,충남 천안시 서북구 불당28길 25-0,체험관광,공예체험,16
250,충청남도,천안시 서북구,닥터고운동과학센터,충남 천안시 서북구 백석로 93-0,레저스포츠,기타레저스포츠,16
253,충청남도,천안시 서북구,충의복싱체육관,충남 천안시 서북구 서부대로 688-0,레저스포츠,기타레저스포츠,15
253,충청남도,천안시 서북구,마음수련불당센터,충남 천안시 서북구 불당34길 26-0,레저스포츠,기타레저스포츠,15
255,충청남도,천안시 서북구,키즈195,충남 천안시 서북구 불당25로 192-0,문화관광,테마공원,14
255,충청남도,천안시 서북구,하림천안대리점,충남 천안시 서북구 미라1길 37-0,쇼핑,시장,14
255,충청남도,천안시 서북구,참살이농원,충남 천안시 서북구 망향로 1164-0,체험관광,농/산/어촌체험,14
255,충청남도,천안시 서북구,레전드야구존직산점,충남 천안시 서북구 직산로 43-0,레저스포츠,기타레저스포츠,14
259,충청남도,천안시 서북구,성성킥복싱,충남 천안시 서북구 성성6로 49-0,레저스포츠,기타레저스포츠,13
259,충청남도,천안시 서북구,KDK CLASS,충남 천안시 서북구 한들3로 57-0,체험관광,공예체험,13
259,충청남도,천안시 서북구,라르세라믹,충남 천안시 서북구 불당33길 46-0,체험관광,공예체험,13
259,충청남도,천안시 서북구,늘솜딸기,충남 천안시 서북구 상덕로 353-0,체험관광,농/산/어촌체험,13
259,충청남도,천안시 서북구,거봉정,충남 천안시 서북구,레저스포츠,육상레저스포츠,13
259,충청남도,천안시 서북구,천안사,충남 천안시 서북구 상덕매주길 2-0,역사관광,종교성지,13
265,충청남도,천안시 서북구,상일농원,충남 천안시 서북구 새터길 67-0,체험관광,농/산/어촌체험,12
265,충청남도,천안시 서북구,용주농원,충남 천안시 서북구 왕림길 91-0,체험관광,농/산/어촌체험,12
265,충청남도,천안시 서북구,동동이네스포츠,충남 천안시 서북구 성환3로 38-0,레저스포츠,기타레저스포츠,12
265,충청남도,천안시 서북구,만석포도농원,충남 천안시 서북구 홍천길 35-1,체험관광,농/산/어촌체험,12
265,충청남도,천안시 서북구,봉도월포도원,충남 천안시 서북구,체험관광,농/산/어촌체험,12
265,충청남도,천안시 서북구,큰샘농원,충남 천안시 서북구 대홍2길 64-0,체험관광,농/산/어촌체험,12
265,충청남도,천안시 서북구,선전농원,충남 천안시 서북구 새터길 57-0,체험관광,농/산/어촌체험,12
265,충청남도,천안시 서북구,수피아공원,충남 천안시 서북구,문화관광,도시공원,12
273,충청남도,천안시 서북구,꽃잎상자,충남 천안시 서북구 한들2로 34-30,체험관광,공예체험,11
273,충청남도,천안시 서북구,쌍용게이트볼장,충남 천안시 서북구 쌍용11길 45-0,레저스포츠,기타레저스포츠,11
275,충청남도,천안시 서북구,배꽃피는마을,충남 천안시 서북구 율금1길 108-0,체험관광,농/산/어촌체험,10
275,충청남도,천안시 서북구,고트레슬링,충남 천안시 서북구 한들1로 34-0,레저스포츠,기타레저스포츠,10
275,충청남도,천안시 서북구,뉴웨이브주짓수천안점,충남 천안시 서북구 노태산로 16-0,레저스포츠,기타레저스포츠,10
275,충청남도,천안시 서북구,화신포도농원,충남 천안시 서북구 봉주로 399-0,체험관광,농/산/어촌체험,10
275,충청남도,천안시 서북구,버들아지농원,충남 천안시 서북구 연곡길 69-0,체험관광,농/산/어촌체험,10
275,충청남도,천안시 서북구,레전드스크린야구존불당점,충남 천안시 서북구 불당22대로 86-0,레저스포츠,기타레저스포츠,10
281,충청남도,천안시 서북구,가조농장,충남 천안시 서북구 양령2길 275-0,체험관광,농/산/어촌체험,9
281,충청남도,천안시 서북구,지우딸기농원,충남 천안시 서북구 율금7길 60-0,체험관광,농/산/어촌체험,9
281,충청남도,천안시 서북구,스트라이크존천안두정구장,충남 천안시 서북구 오성로 71-0,레저스포츠,기타레저스포츠,9
281,충청남도,천안시 서북구,이봉주기념관,충남 천안시 서북구 명우리길 42-1,문화관광,전시시설,9
281,충청남도,천안시 서북구,안터방죽,충남 천안시 서북구 안터길 75-2,자연관광,자연경관(하천/해양),9
281,충청남도,천안시 서북구,진규목장,충남 천안시 서북구 군수1길 255-0,체험관광,농/산/어촌체험,9
287,충청남도,천안시 서북구,바우덕이묘,경기 안성시 성진로 1279-76,역사관광,역사유적지,8
287,충청남도,천안시 서북구,포크빌,충남 천안시 서북구 성정로 86-0,쇼핑,시장,8
287,충청남도,천안시 서북구,대원정사,충남 천안시 서북구 천흥4길 201-103,역사관광,종교성지,8
290,충청남도,천안시 서북구,청와대목장,충남 천안시 서북구 섶머리3길 78-0,체험관광,농/산/어촌체험,7
290,충청남도,천안시 서북구,퉁캘리그라피,충남 천안시 서북구 봉정로 155-0,체험관광,공예체험,7
290,충청남도,천안시 서북구,쌍용14공원,충남 천안시 서북구,문화관광,도시공원,7
290,충청남도,천안시 서북구,천안성환의향나무,충남 천안시 서북구 상령길 122-15,역사관광,역사유적지,7
290,충청남도,천안시 서북구,마루농원,충남 천안시 서북구 연암율금로 74-8,체험관광,농/산/어촌체험,7
290,충청남도,천안시 서북구,서부기원,충남 천안시 서북구 성정로 108-0,레저스포츠,기타레저스포츠,7
290,충청남도,천안시 서북구,신화목장,충남 천안시 서북구,체험관광,농/산/어촌체험,7
290,충청남도,천안시 서북구,와이어주짓수,충남 천안시 서북구 불당25로 142-0,레저스포츠,기타레저스포츠,7
290,충청남도,천안시 서북구,대원관광농원,충남 천안시 서북구 성진로 916-0,체험관광,농/산/어촌체험,7
299,충청남도,천안시 서북구,스튜디오피피,충남 천안시 서북구 불당7길 36-0,체험관광,공예체험,6
299,충청남도,천안시 서북구,채움농원,충남 천안시 서북구,체험관광,농/산/어촌체험,6
299,충청남도,천안시 서북구,정각선원,충남 천안시 서북구 월봉4로 37-0,역사관광,종교성지,6
299,충청남도,천안시 서북구,세라갤러리,충남 천안시 서북구 한들1로 157-0,문화관광,전시시설,6
299,충청남도,천안시 서북구,대림목장,충남 천안시 서북구 성성2길 120-0,체험관광,농/산/어촌체험,6
299,충청남도,천안시 서북구,천흥사지당간지주,충남 천안시 서북구 천흥4길 115-5,역사관광,역사유적지,6
299,충청남도,천안시 서북구,허니머쉬3농장,충남 천안시 서북구 용정도하길 424-43,체험관광,농/산/어촌체험,6
299,충청남도,천안시 서북구,천안황금농장,충남 천안시 서북구 보명사길 12-0,체험관광,농/산/어촌체험,6
299,충청남도,천안시 서북구,광명암법당,충남 천안시 서북구 복덕길 11-47,역사관광,종교성지,6
299,충청남도,천안시 서북구,입장낚시터,충남 천안시 서북구 양대기로길 26-7,레저스포츠,기타레저스포츠,6
299,충청남도,천안시 서북구,강성체육관본관,충남 천안시 서북구 봉서산로 84-0,레저스포츠,기타레저스포츠,6
299,충청남도,천안시 서북구,로뎀나무탁구클럽,충남 천안시 서북구 두정고5길 17-0,레저스포츠,기타레저스포츠,6
299,충청남도,천안시 서북구,필라걸쌍용2호점,충남 천안시 서북구 월봉로 90-0,레저스포츠,기타레저스포츠,6
299,충청남도,천안시 서북구,달빛하나,충남 천안시 서북구 성성11길 53-0,체험관광,공예체험,6
313,충청남도,천안시 서북구,시너리531,충남 천안시 서북구 불당1길 20-1,체험관광,공예체험,5
314,충청남도,천안시 서북구,보명사,충남 천안시 서북구 왕지3길 23-0,역사관광,종교성지,4
314,충청남도,천안시 서북구,쌍용20공원,충남 천안시 서북구,문화관광,도시공원,4
314,충청남도,천안시 서북구,선영9길공원,충남 천안시 서북구 선영5길 12-39,문화관광,도시공원,4
314,충청남도,천안시 서북구,구터낚시터,충남 천안시 서북구 성성1길 95-42,레저스포츠,수상레저스포츠,4
314,충청남도,천안시 서북구,황금실내낚시터,충남 천안시 서북구 백석로 198-0,레저스포츠,수상레저스포츠,4
314,충청남도,천안시 서북구,햇살농원,충남 천안시 서북구 입장로 182-0,체험관광,농/산/어촌체험,4
314,충청남도,천안시 서북구,영일정사,충남 천안시 서북구 서부역11길 12-0,역사관광,종교성지,4
321,충청남도,천안시 서북구,도시재생뉴딜체험관,충남 천안시 서북구 서부역9로 38-0,문화관광,기타문화관광지,3
321,충청남도,천안시 서북구,태건농원,충남 천안시 서북구 입장로 190-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,천지농원,충남 천안시 서북구 왕지1길 233-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,순필목장,충남 천안시 서북구 와룡길 419-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,천신사,충남 천안시 서북구 천안천3길 14-0,역사관광,종교성지,3
321,충청남도,천안시 서북구,스케치앤,충남 천안시 서북구 불당25로 226-0,체험관광,공예체험,3
321,충청남도,천안시 서북구,위드페이스메이커운동센터,충남 천안시 서북구 백석로 257-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,센트402,충남 천안시 서북구 검은들3길 52-0,체험관광,공예체험,3
321,충청남도,천안시 서북구,황진목장,충남 천안시 서북구 양령2길 214-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,강씨점핑,충남 천안시 서북구 노태산로 164-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,온목공방,충남 천안시 서북구 부성7길 27-0,체험관광,공예체험,3
321,충청남도,천안시 서북구,일상미술관,충남 천안시 서북구 성성6로 68-0,체험관광,공예체험,3
321,충청남도,천안시 서북구,백석동파크골프장건축중(2024년11월개장예정),충남 천안시 서북구 백석공단1로 97-13,레저스포츠,육상레저스포츠,3
321,충청남도,천안시 서북구,지산체육공원미니축구장,충남 아산시 공원로 97-20,문화관광,레저스포츠시설,3
321,충청남도,천안시 서북구,신불당ST복싱클럽,충남 천안시 서북구 불당25로 192-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,선재농원,충남 천안시 서북구,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,직산사산성,충남 천안시 서북구,역사관광,역사유적지,3
321,충청남도,천안시 서북구,성거산성,충남 천안시 서북구,역사관광,역사유적지,3
321,충청남도,천안시 서북구,양래농원,충남 천안시 서북구,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,쌍용갤러리,충남 천안시 서북구 월봉4로 153-0,문화관광,전시시설,3
321,충청남도,천안시 서북구,천정사,충남 천안시 서북구 천흥4길 239-0,역사관광,종교성지,3
321,충청남도,천안시 서북구,아침농원,충남 천안시 서북구 송덕2길 104-44,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,안산방죽,충남 천안시 서북구 한들2로 0-0,자연관광,자연경관(하천/해양),3
321,충청남도,천안시 서북구,탁구좋은날,충남 천안시 서북구 서부대로 729-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,성오경포도농장,충남 천안시 서북구 반월길 16-16,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,직산메추리농장,충남 천안시 서북구 남산2길 255-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,월봉산,충남 천안시 서북구,자연관광,자연경관(산),3
321,충청남도,천안시 서북구,광선목장,충남 천안시 서북구 신방로 140-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,수향농장,충남 천안시 서북구 연암로 0-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,사조로하이포크직매장,충남 천안시 서북구 백석3로 29-0,쇼핑,시장,3
321,충청남도,천안시 서북구,연세천안북부,충남 천안시 서북구 두정고2길 42-0,쇼핑,시장,3
321,충청남도,천안시 서북구,태성축산,충남 천안시 서북구 오성1길 12-9,쇼핑,시장,3
321,충청남도,천안시 서북구,효정유통,충남 천안시 서북구 개목1길 47-0,쇼핑,시장,3
321,충청남도,천안시 서북구,스타탁구장,충남 천안시 서북구 두정역서5길 4-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,브라질리언주짓수,충남 천안시 서북구 월봉로 102-1,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,손정오복싱클럽럽,충남 천안시 서북구 미라9길 12-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,장장사,충남 천안시 서북구 위례성로 1789-25,역사관광,종교성지,3
321,충청남도,천안시 서북구,성덕사,충남 천안시 서북구 신갈2길 77-0,역사관광,종교성지,3
321,충청남도,천안시 서북구,천안승마장,충남 천안시 서북구 홍천당곡길 56-2,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,쌍용1통게이트볼장,충남 천안시 서북구 서부대로 471-22,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,이원농장,충남 천안시 서북구 천흥7길 20-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,금강사,충남 천안시 서북구 천흥4길 290-23,역사관광,종교성지,3
321,충청남도,천안시 서북구,충남테크노파크야구장,충남 천안시 서북구,문화관광,레저스포츠시설,3
321,충청남도,천안시 서북구,꼭지목장,충남 천안시 서북구,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,천안사불당포교원,충남 천안시 서북구 불당2길 33-6,역사관광,종교성지,3
321,충청남도,천안시 서북구,운동과학연구센터천안아산점,충남 천안시 서북구 한들1로 34-0,레저스포츠,기타레저스포츠,3
321,충청남도,천안시 서북구,연수저수지,충남 천안시 서북구,자연관광,자연경관(하천/해양),3
321,충청남도,천안시 서북구,진호농원,충남 천안시 서북구 성진로 661-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,상림원,충남 천안시 서북구 도장골1길 56-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,유정농원,충남 천안시 서북구 왕림길 203-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,포도마루,충남 천안시 서북구 성진로 557-0,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,우리농원,충남 천안시 서북구,체험관광,농/산/어촌체험,3
321,충청남도,천안시 서북구,레더월드,충남 천안시 서북구 성정공원5로 24-9,체험관광,공예체험,3
